MatchId,iId,iStartFrame,iEndFrame
858645,3,0,0
858645,4,0,0
858648,1,1443358,1515490
858648,2,1538663,1610641
858648,3,0,0
858648,4,0,0
858650,1,1764061,1834708
858650,2,1857748,1929881
858650,3,0,0
858650,4,0,0
858655,1,1351037,1421437
858655,2,1445940,1519712
858655,3,0,0
858655,4,0,0
858658,1,1440895,1509895
858658,2,1533360,1608462
858658,3,0,0
858658,4,0,0
858659,1,1576920,1646035
858659,2,1668976,1742507
858659,3,0,0
858659,4,0,0
858661,1,1441934,1510983
858661,2,1534800,1605272
858661,3,0,0
858661,4,0,0
858662,1,1346939,1419521
858662,2,1445022,1515739
858662,3,0,0
858662,4,0,0
858667,1,1350536,1436039
858667,2,1458678,1533725
858667,3,0,0
858667,4,0,0
858668,1,1170494,1249253
858668,2,1272969,1347472
858668,3,0,0
858668,4,0,0
858669,1,1081567,1152142
858669,2,1175145,1250277
858669,3,0,0
858669,4,0,0
858677,1,1171594,1242463
858677,2,1267326,1340401
858677,3,0,0
858677,4,0,0
858679,1,1080813,1149758
858679,2,1171641,1243616
858679,3,0,0
858679,4,0,0
914477,1,1571387,1643365
914477,2,1666375,1741632
914477,3,0,0
914477,4,0,0
914479,1,1778695,1848377
914479,2,1871442,1947427
914479,3,0,0
914479,4,0,0
919183,1,1440030,1510609
919183,2,1533763,1608830
919183,3,0,0
919183,4,0,0
919184,1,1215139,1286178
919184,2,1308752,1380794
919184,3,0,0
919184,4,0,0
919185,1,1575051,1645764
919185,2,1668400,1741642
919185,3,0,0
919185,4,0,0
919186,1,1350052,1419191
919186,2,1441951,1516051
919186,3,0,0
919186,4,0,0
919187,1,1350069,1422112
919187,2,1446228,1519744
919187,3,0,0
919187,4,0,0
919188,1,1125242,1195829
919188,2,1219862,1296912
919188,3,0,0
919188,4,0,0
919189,1,1350325,1419445
919189,2,1443770,1515851
919189,3,0,0
919189,4,0,0
919190,1,1800404,1869939
919190,2,1893939,1969147
919190,3,0,0
919190,4,0,0
919191,1,1350083,1419227
919191,2,1442500,1516030
919191,3,0,0
919191,4,0,0
919192,1,1349977,1423604
919192,2,1446125,1516407
919192,3,0,0
919192,4,0,0
922473,1,1576927,1649392
922473,2,1673319,1746836
922473,3,0,0
922473,4,0,0
922476,1,1353083,1428237
922476,2,1454405,1529484
922476,3,0,0
922476,4,0,0
922478,1,1350745,1421418
922478,2,1445197,1518862
922478,3,0,0
922478,4,0,0
922479,1,1354202,1426303
922479,2,1452618,1526293
922479,3,0,0
922479,4,0,0
922480,1,1305349,1376940
922480,2,1401005,1473934
922480,3,0,0
922480,4,0,0
922481,1,1355266,1424309
922481,2,1451320,1526608
922481,3,0,0
922481,4,0,0
922483,1,1351765,1422238
922483,2,1446354,1519833
922483,3,0,0
922483,4,0,0
922125,1,1576084,1650228
922125,2,1674664,1747571
922125,3,0,0
922125,4,0,0
922127,1,1577800,1648182
922127,2,1674134,1747709
922127,3,0,0
922127,4,0,0
922128,1,1440497,1511132
922128,2,1535444,1609288
922128,3,0,0
922128,4,0,0
922131,1,1350631,1419661
922131,2,1443087,1516767
922131,3,0,0
922131,4,0,0
922133,1,1350959,1425904
922133,2,1450135,1527288
922133,3,0,0
922133,4,0,0
922135,1,1349313,1418474
922135,2,1442075,1519582
922135,3,0,0
922135,4,0,0
922136,1,1352822,1421812
922136,2,1449400,1527677
922136,3,0,0
922136,4,0,0
858440,1,1442628,1516583
858440,2,1539550,1614929
858440,3,0,0
858440,4,0,0
858443,1,1779212,1854184
858443,2,1877419,1954862
858443,3,0,0
858443,4,0,0
858448,1,1353209,1423688
858448,2,1447692,1522301
858448,3,0,0
858448,4,0,0
858450,1,1125054,1195878
858450,2,1219837,1297221
858450,3,0,0
858450,4,0,0
858451,1,1441944,1511242
858451,2,1534340,1608544
858451,3,0,0
858451,4,0,0
858261,1,1444076,1516210
858261,2,1540579,1615956
858261,3,0,0
858261,4,0,0
858263,1,1352317,1422832
858263,2,1445696,1522347
858263,3,0,0
858263,4,0,0
858267,1,1351289,1421930
858267,2,1446879,1522006
858267,3,0,0
858267,4,0,0
858275,1,1779391,1851563
858275,2,1875959,1952819
858275,3,0,0
858275,4,0,0
858277,1,1770910,1841743
858277,2,1865479,1939372
858277,3,0,0
858277,4,0,0
858278,1,1777724,1848382
858278,2,1871913,1946395
858278,3,0,0
858278,4,0,0
858283,1,1801687,1872460
858283,2,1894968,1970051
858283,3,0,0
858283,4,0,0
858284,1,1441945,1511497
858284,2,1535129,1608697
858284,3,0,0
858284,4,0,0
858285,1,1353746,1424178
858285,2,1448050,1524616
858285,3,0,0
858285,4,0,0
858294,1,1441918,1513987
858294,2,1536911,1610810
858294,3,0,0
858294,4,0,0
858295,1,1350636,1426317
858295,2,1449617,1524743
858295,3,0,0
858295,4,0,0
858297,1,1071597,1146777
858297,2,1170745,1253654
858297,3,0,0
858297,4,0,0
858298,1,1666444,1735943
858298,2,1760346,1833961
858298,3,0,0
858298,4,0,0
858299,1,1352815,1427769
858299,2,1451997,1523999
858299,3,0,0
858299,4,0,0
858302,1,1351056,1421741
858302,2,1444577,1515126
858302,3,0,0
858302,4,0,0
858306,1,1779239,1848475
858306,2,1871590,1951252
858306,3,0,0
858306,4,0,0
858307,1,1354201,1426645
858307,2,1450552,1527652
858307,3,0,0
858307,4,0,0
858308,1,1443071,1512212
858308,2,1534738,1609927
858308,3,0,0
858308,4,0,0
855353,1,1350017,1423957
855353,2,1446607,1518760
855353,3,0,0
855353,4,0,0
855354,1,1350120,1419211
855354,2,1441787,1513960
855354,3,0,0
855354,4,0,0
855355,1,1800036,1869833
855355,2,1892574,1966123
855355,3,0,0
855355,4,0,0
855356,1,1263381,1334650
855356,2,1357214,1433914
855356,3,0,0
855356,4,0,0
855357,1,1575491,1645029
855357,2,1667832,1743292
855357,3,0,0
855357,4,0,0
855358,1,1349822,1420472
855358,2,1443068,1516712
855358,3,0,0
855358,4,0,0
855359,1,1350021,1420995
855359,2,1444301,1517843
855359,3,0,0
855359,4,0,0
855360,1,1350083,1421188
855360,2,1443753,1518886
855360,3,0,0
855360,4,0,0
855361,1,1215839,1285049
855361,2,1307708,1379830
855361,3,0,0
855361,4,0,0
855182,1,1486491,1555529
855182,2,1579388,1651779
855182,3,0,0
855182,4,0,0
855184,1,1797420,1867906
855184,2,1892215,1964306
855184,3,0,0
855184,4,0,0
855185,1,1125084,1196106
855185,2,1219290,1295299
855185,3,0,0
855185,4,0,0
855186,1,1214948,1286473
855186,2,1309200,1382087
855186,3,0,0
855186,4,0,0
855187,1,1350565,1421092
855187,2,1443684,1516535
855187,3,0,0
855187,4,0,0
855188,1,1440060,1510662
855188,2,1534893,1611192
855188,3,0,0
855188,4,0,0
855189,1,1440067,1509562
855189,2,1532995,1608235
855189,3,0,0
855189,4,0,0
855190,1,1337042,1408773
855190,2,1431917,1506119
855190,3,0,0
855190,4,0,0
855191,1,1531728,1602428
855191,2,1626732,1700752
855191,3,0,0
855191,4,0,0
855444,1,1350070,1419209
855444,2,1441838,1514414
855444,3,0,0
855444,4,0,0
855362,1,1777583,1849991
855362,2,1872525,1948966
855362,3,0,0
855362,4,0,0
855363,1,1800174,1870706
855363,2,1894978,1970162
855363,3,0,0
855363,4,0,0
855364,1,1350538,1423177
855364,2,1447610,1519758
855364,3,0,0
855364,4,0,0
855365,1,1349867,1420520
855365,2,1443332,1519315
855365,3,0,0
855365,4,0,0
855366,1,1125077,1195753
855366,2,1218399,1295733
855366,3,0,0
855366,4,0,0
855367,1,1800945,1874192
855367,2,1896694,1968949
855367,3,0,0
855367,4,0,0
855368,1,1350077,1420828
855368,2,1444359,1520212
855368,3,0,0
855368,4,0,0
855369,1,1800001,1871152
855369,2,1894310,1968644
855369,3,0,0
855369,4,0,0
855370,1,267293,337850
855370,2,360326,432486
855370,3,0,0
855370,4,0,0
855371,1,1552604,1623665
855371,2,1647252,1719256
855371,3,0,0
855371,4,0,0
855372,1,1351979,1421068
855372,2,1445423,1517689
855372,3,0,0
855372,4,0,0
855373,1,1215995,1287187
855373,2,1311245,1386363
855373,3,0,0
855373,4,0,0
855374,1,1350650,1419614
855374,2,1442287,1516627
855374,3,0,0
855374,4,0,0
855375,1,1488877,1557935
855375,2,1580690,1651263
855375,3,0,0
855375,4,0,0
855376,1,1440368,1509436
855376,2,1532449,1606391
855376,3,0,0
855376,4,0,0
855377,1,1350753,1421549
855377,2,1444209,1519524
855377,3,0,0
855377,4,0,0
855378,1,1350383,1419558
855378,2,1442542,1515000
855378,3,0,0
855378,4,0,0
855379,1,1125362,1194465
855379,2,1217555,1288206
855379,3,0,0
855379,4,0,0
855380,1,1350144,1419211
855380,2,1442464,1516924
855380,3,0,0
855380,4,0,0
855381,1,1350167,1419306
855381,2,1441833,1515062
855381,3,0,0
855381,4,0,0
855382,1,1350041,1419157
855382,2,1441677,1515149
855382,3,0,0
855382,4,0,0
855383,1,1282597,1351615
855383,2,1374291,1454117
855383,3,0,0
855383,4,0,0
855384,1,1575024,1656884
855384,2,1680216,1753845
855384,3,0,0
855384,4,0,0
855385,1,1350269,1417853
855385,2,1440940,1515300
855385,3,0,0
855385,4,0,0
855386,1,1126002,1195188
855386,2,1217811,1294283
855386,3,0,0
855386,4,0,0
855387,1,1575155,1645763
855387,2,1670006,1744758
855387,3,0,0
855387,4,0,0
855388,1,1350089,1421697
855388,2,1444409,1519628
855388,3,0,0
855388,4,0,0
855389,1,1080050,1150646
855389,2,1173278,1247079
855389,3,0,0
855389,4,0,0
855390,1,1350000,1419159
855390,2,1441631,1516926
855390,3,0,0
855390,4,0,0
855391,1,267854,337005
855391,2,360181,435331
855391,3,0,0
855391,4,0,0
855392,1,1777623,1847049
855392,2,1869627,1943287
855392,3,0,0
855392,4,0,0
855393,1,1777841,1848766
855393,2,1871385,1947153
855393,3,0,0
855393,4,0,0
855394,1,1777514,1847039
855394,2,1870767,1942894
855394,3,0,0
855394,4,0,0
855395,1,1799687,1871835
855395,2,1895609,1972749
855395,3,0,0
855395,4,0,0
855396,1,1777630,1848679
855396,2,1871904,1943987
855396,3,0,0
855396,4,0,0
855397,1,1777531,1848089
855397,2,1870877,1941615
855397,3,0,0
855397,4,0,0
855398,1,1777590,1846998
855398,2,1869526,1942101
855398,3,0,0
855398,4,0,0
855399,1,1777951,1848963
855399,2,1872241,1947369
855399,3,0,0
855399,4,0,0
855400,1,1799873,1870366
855400,2,1893691,1966884
855400,3,0,0
855400,4,0,0
855401,1,1800085,1872213
855401,2,1895344,1967462
855401,3,0,0
855401,4,0,0
855402,1,1214926,1288960
855402,2,1311687,1384567
855402,3,0,0
855402,4,0,0
855403,1,1350166,1422238
855403,2,1445391,1519009
855403,3,0,0
855403,4,0,0
855404,1,1350156,1420718
855404,2,1443931,1519581
855404,3,0,0
855404,4,0,0
855405,1,1350040,1420596
855405,2,1443104,1518224
855405,3,0,0
855405,4,0,0
855406,1,1353572,1424155
855406,2,1447647,1516703
855406,3,0,0
855406,4,0,0
855407,1,1215133,1284830
855407,2,1308733,1384270
855407,3,0,0
855407,4,0,0
855408,1,1350158,1420784
855408,2,1443365,1519058
855408,3,0,0
855408,4,0,0
855409,1,1574844,1645458
855409,2,1668817,1742056
855409,3,0,0
855409,4,0,0
855410,1,1350041,1420905
855410,2,1443478,1517535
855410,3,0,0
855410,4,0,0
855411,1,2426081,2495717
855411,2,2518585,2593836
855411,3,0,0
855411,4,0,0
855412,1,1800069,1875451
855412,2,1898222,1970469
855412,3,0,0
855412,4,0,0
855413,1,1125059,1194289
855413,2,1218327,1293551
855413,3,0,0
855413,4,0,0
855414,1,1215744,1284793
855414,2,1309015,1382569
855414,3,0,0
855414,4,0,0
855415,1,1574976,1644284
855415,2,1668064,1742792
855415,3,0,0
855415,4,0,0
855416,1,1350426,1419453
855416,2,1443791,1516005
855416,3,0,0
855416,4,0,0
855417,1,1350089,1420860
855417,2,1443685,1515698
855417,3,0,0
855417,4,0,0
855418,1,1350146,1419553
855418,2,1442202,1519496
855418,3,0,0
855418,4,0,0
855419,1,1350422,1420593
855419,2,1443138,1516371
855419,3,0,0
855419,4,0,0
855420,1,1440100,1513640
855420,2,1536250,1608299
855420,3,0,0
855420,4,0,0
855421,1,1350221,1422330
855421,2,1445748,1521648
855421,3,0,0
855421,4,0,0
855422,1,1439697,1510703
855422,2,1533418,1607012
855422,3,0,0
855422,4,0,0
855423,1,1350120,1419291
855423,2,1442638,1517846
855423,3,0,0
855423,4,0,0
855424,1,1350052,1419064
855424,2,1444103,1518069
855424,3,0,0
855424,4,0,0
855425,1,1350122,1420734
855425,2,1443456,1517457
855425,3,0,0
855425,4,0,0
855426,1,1623717,1694279
855426,2,1716940,1792052
855426,3,0,0
855426,4,0,0
855429,1,1215026,1285615
855429,2,1308571,1377637
855429,3,0,0
855429,4,0,0
855430,1,1575048,1658539
855430,2,1681453,1754793
855430,3,0,0
855430,4,0,0
855431,1,266798,337470
855431,2,360753,436684
855431,3,0,0
855431,4,0,0
855432,1,1173671,1242770
855432,2,1265407,1337767
855432,3,0,0
855432,4,0,0
855433,1,1574531,1645279
855433,2,1668210,1741359
855433,3,0,0
855433,4,0,0
855434,1,1124819,1199624
855434,2,1222294,1297320
855434,3,0,0
855434,4,0,0
855435,1,1350048,1420758
855435,2,1443486,1518544
855435,3,0,0
855435,4,0,0
855436,1,1440314,1509532
855436,2,1533282,1605367
855436,3,0,0
855436,4,0,0
855437,1,1350225,1420847
855437,2,1444303,1518636
855437,3,0,0
855437,4,0,0
855438,1,1215006,1283968
855438,2,1307584,1382484
855438,3,0,0
855438,4,0,0
855439,1,1350992,1422154
855439,2,1444720,1519587
855439,3,0,0
855439,4,0,0
855440,1,266399,335631
855440,2,358697,433800
855440,3,0,0
855440,4,0,0
855441,1,1800149,1873911
855441,2,1897013,1969693
855441,3,0,0
855441,4,0,0
855449,1,1799768,1868911
855449,2,1891954,1965739
855449,3,0,0
855449,4,0,0
855183,1,1440054,1509640
855183,2,1532822,1606565
855183,3,0,0
855183,4,0,0
855442,1,1350323,1421001
855442,2,1443569,1519661
855442,3,0,0
855442,4,0,0
855447,1,1350768,1421489
855447,2,1445810,1516561
855447,3,0,0
855447,4,0,0
855448,1,1350088,1424218
855448,2,1446838,1520712
855448,3,0,0
855448,4,0,0
855452,1,1575056,1644107
855452,2,1666645,1740475
855452,3,0,0
855452,4,0,0
855453,1,1351039,1420150
855453,2,1443036,1517424
855453,3,0,0
855453,4,0,0
855454,1,1350008,1419141
855454,2,1442482,1516760
855454,3,0,0
855454,4,0,0
855455,1,1486251,1556789
855455,2,1580034,1653695
855455,3,0,0
855455,4,0,0
855456,1,1080071,1149073
855456,2,1172626,1246753
855456,3,0,0
855456,4,0,0
855457,1,1350075,1423681
855457,2,1446228,1521055
855457,3,0,0
855457,4,0,0
855458,1,1350503,1421075
855458,2,1444368,1516694
855458,3,0,0
855458,4,0,0
855459,1,1282816,1355107
855459,2,1378381,1454626
855459,3,0,0
855459,4,0,0
855460,1,2201576,2273699
855460,2,2296451,2368604
855460,3,0,0
855460,4,0,0
855461,1,1350050,1423642
855461,2,1446227,1523557
855461,3,0,0
855461,4,0,0
855192,1,1350029,1419057
855192,2,1442285,1514221
855192,3,0,0
855192,4,0,0
855193,1,1350450,1421059
855193,2,1443678,1518362
855193,3,0,0
855193,4,0,0
855194,1,1350026,1421010
855194,2,1444462,1518541
855194,3,0,0
855194,4,0,0
855195,1,1575131,1645788
855195,2,1669034,1743063
855195,3,0,0
855195,4,0,0
855196,1,1353055,1423464
855196,2,1446060,1519696
855196,3,0,0
855196,4,0,0
855197,1,1440026,1510688
855197,2,1534173,1607877
855197,3,0,0
855197,4,0,0
855198,1,1349968,1419144
855198,2,1441898,1515387
855198,3,0,0
855198,4,0,0
855199,1,1124891,1196998
855199,2,1219563,1292909
855199,3,0,0
855199,4,0,0
855200,1,1350942,1420714
855200,2,1443220,1518377
855200,3,0,0
855200,4,0,0
855201,1,2294550,2363591
855201,2,2386685,2460701
855201,3,0,0
855201,4,0,0
855462,1,1440298,1510900
855462,2,1533555,1605761
855462,3,0,0
855462,4,0,0
855463,1,1351799,1422309
855463,2,1445416,1518908
855463,3,0,0
855463,4,0,0
855464,1,1350122,1420870
855464,2,1443444,1525349
855464,3,0,0
855464,4,0,0
855465,1,1350131,1422246
855465,2,1445152,1522335
855465,3,0,0
855465,4,0,0
855466,1,1173663,1244225
855466,2,1266782,1340553
855466,3,0,0
855466,4,0,0
855467,1,1125106,1195956
855467,2,1218541,1293178
855467,3,0,0
855467,4,0,0
855468,1,1350220,1419741
855468,2,1444068,1519188
855468,3,0,0
855468,4,0,0
855469,1,1575097,1645607
855469,2,1668247,1740358
855469,3,0,0
855469,4,0,0
855470,1,1215380,1288935
855470,2,1311963,1384304
855470,3,0,0
855470,4,0,0
855471,1,1350059,1420774
855471,2,1443330,1517835
855471,3,0,0
855471,4,0,0
919142,1,1800211,1870797
919142,2,1894347,1967300
919142,3,0,0
919142,4,0,0
919141,1,1800587,1871828
919141,2,1894594,1968253
919141,3,0,0
919141,4,0,0
919133,1,1800087,1869935
919133,2,1892510,1964764
919133,3,0,0
919133,4,0,0
919134,1,1777521,1846734
919134,2,1870266,1942482
919134,3,0,0
919134,4,0,0
919136,1,1777543,1846753
919136,2,1869304,1943300
919136,3,0,0
919136,4,0,0
919137,1,1777576,1848348
919137,2,1870953,1944969
919137,3,0,0
919137,4,0,0
919138,1,1800782,1872778
919138,2,1895941,1969757
919138,3,0,0
919138,4,0,0
919139,1,1778108,1847560
919139,2,1870344,1943926
919139,3,0,0
919139,4,0,0
919140,1,1777552,1846647
919140,2,1870431,1942539
919140,3,0,0
919140,4,0,0
919135,1,1778899,1855692
919135,2,1878808,1951941
919135,3,0,0
919135,4,0,0
964749,1,1868547,1938604
964749,2,1961834,2032534
964749,3,0,0
964749,4,0,0
964750,1,1869401,1936932
964750,2,1961420,2031913
964750,3,0,0
964750,4,0,0
964751,1,1777597,1846620
964751,2,1871612,1941962
964751,3,0,0
964751,4,0,0
952350,1,1779618,1850226
952350,2,1872897,1943447
952350,3,0,0
952350,4,0,0
952380,1,1868508,1936079
952380,2,1961192,2031732
952380,3,0,0
952380,4,0,0
952386,1,1777595,1846665
952386,2,1869589,1941846
952386,3,0,0
952386,4,0,0
952411,1,1778224,1848949
952411,2,1872779,1946292
952411,3,0,0
952411,4,0,0
952435,1,1778201,1845857
952435,2,1869601,1944681
952435,3,0,0
952435,4,0,0
952381,1,1779339,1848405
952381,2,1872675,1946211
952381,3,0,0
952381,4,0,0
952387,1,1867475,1936430
952387,2,1960549,2032948
952387,3,0,0
952387,4,0,0
952437,1,1858608,1926326
952437,2,1950954,2023174
952437,3,0,0
952437,4,0,0
952388,1,1779028,1848152
952388,2,1871484,1945166
952388,3,0,0
952388,4,0,0
952415,1,1777914,1845505
952415,2,1868131,1938669
952415,3,0,0
952415,4,0,0
952439,1,1870363,1937973
952439,2,1962481,2034654
952439,3,0,0
952439,4,0,0
952376,1,1778853,1849543
952376,2,1874197,1947890
952376,3,0,0
952376,4,0,0
952389,1,1779407,1848488
952389,2,1871777,1942238
952389,3,0,0
952389,4,0,0
952417,1,1777664,1846764
952417,2,1870111,1942182
952417,3,0,0
952417,4,0,0
952441,1,1777412,1846657
952441,2,1869633,1941603
952441,3,0,0
952441,4,0,0
952382,1,1779555,1847549
952382,2,1870506,1944104
952382,3,0,0
952382,4,0,0
952390,1,1530345,1598089
952390,2,1620992,1693138
952390,3,0,0
952390,4,0,0
952419,1,1867551,1938096
952419,2,1961707,2038431
952419,3,0,0
952419,4,0,0
952391,1,1779417,1848501
952391,2,1874062,1947554
952391,3,0,0
952391,4,0,0
918893,1,1778821,1850171
918893,2,1873022,1948215
918893,3,0,0
918893,4,0,0
918894,1,1566211,1638273
918894,2,1662603,1734731
918894,3,0,0
918894,4,0,0
918895,1,1350057,1422402
918895,2,1445146,1519330
918895,3,0,0
918895,4,0,0
918896,1,1351025,1421605
918896,2,1444287,1516316
918896,3,0,0
918896,4,0,0
918897,1,1350072,1420415
918897,2,1442992,1516740
918897,3,0,0
918897,4,0,0
918898,1,1440132,1509296
918898,2,1532607,1604707
918898,3,0,0
918898,4,0,0
918899,1,1202546,1274685
918899,2,1298536,1370934
918899,3,0,0
918899,4,0,0
918900,1,1350186,1419220
918900,2,1442466,1514499
918900,3,0,0
918900,4,0,0
918901,1,1125101,1198676
918901,2,1221326,1301416
918901,3,0,0
918901,4,0,0
918902,1,1349633,1418758
918902,2,1441795,1517330
918902,3,0,0
918902,4,0,0
918903,1,1350085,1420841
918903,2,1443484,1520133
918903,3,0,0
918903,4,0,0
919052,1,1125048,1195627
919052,2,1219813,1294834
919052,3,0,0
919052,4,0,0
919053,1,1777939,1848454
919053,2,1871085,1944681
919053,3,0,0
919053,4,0,0
919054,1,1800046,1871723
919054,2,1894342,1971114
919054,3,0,0
919054,4,0,0
919055,1,1800076,1869233
919055,2,1892113,1962785
919055,3,0,0
919055,4,0,0
919056,1,1800065,1870679
919056,2,1894294,1968164
919056,3,0,0
919056,4,0,0
919057,1,1777585,1846622
919057,2,1869175,1939646
919057,3,0,0
919057,4,0,0
919058,1,1801173,1870211
919058,2,1893964,1965933
919058,3,0,0
919058,4,0,0
919080,1,1350010,1420493
919080,2,1443293,1519027
919080,3,0,0
919080,4,0,0
919081,1,1350113,1419200
919081,2,1442351,1518100
919081,3,0,0
919081,4,0,0
919099,1,1350129,1417877
919099,2,1440369,1512828
919099,3,0,0
919099,4,0,0
919101,1,1350067,1420767
919101,2,1443795,1518389
919101,3,0,0
919101,4,0,0
919102,1,1481316,1551931
919102,2,1575855,1649396
919102,3,0,0
919102,4,0,0
919100,1,1800116,1867642
919100,2,1891023,1964604
919100,3,0,0
919100,4,0,0
919105,1,1350031,1419642
919105,2,1442176,1518005
919105,3,0,0
919105,4,0,0
919106,1,1575278,1644704
919106,2,1669199,1741631
919106,3,0,0
919106,4,0,0
919107,1,1351272,1421825
919107,2,1444497,1516597
919107,3,0,0
919107,4,0,0
919108,1,1800003,1870889
919108,2,1893565,1967315
919108,3,0,0
919108,4,0,0
919109,1,1777624,1848178
919109,2,1871419,1943484
919109,3,0,0
919109,4,0,0
919110,1,1350065,1419069
919110,2,1443550,1517597
919110,3,0,0
919110,4,0,0
919111,1,1777525,1846535
919111,2,1872191,1944262
919111,3,0,0
919111,4,0,0
919112,1,1777581,1848343
919112,2,1872280,1948291
919112,3,0,0
919112,4,0,0
919113,1,1215075,1284163
919113,2,1306672,1381551
919113,3,0,0
919113,4,0,0
919114,1,1350440,1419469
919114,2,1442358,1516703
919114,3,0,0
919114,4,0,0
919115,1,1350672,1419734
919115,2,1442935,1516495
919115,3,0,0
919115,4,0,0
919116,1,1350141,1420820
919116,2,1443939,1514686
919116,3,0,0
919116,4,0,0
919117,1,1440867,1511519
919117,2,1535097,1609889
919117,3,0,0
919117,4,0,0
919118,1,1800456,1869632
919118,2,1893859,1964889
919118,3,0,0
919118,4,0,0
919119,1,1350038,1419683
919119,2,1443478,1517279
919119,3,0,0
919119,4,0,0
919120,1,1575192,1644449
919120,2,1667707,1738325
919120,3,0,0
919120,4,0,0
919121,1,1350741,1419931
919121,2,1442508,1517621
919121,3,0,0
919121,4,0,0
919122,1,1345134,1414214
919122,2,1437272,1512555
919122,3,0,0
919122,4,0,0
855172,1,1305231,1375831
855172,2,1398906,1472706
855172,3,0,0
855172,4,0,0
855173,1,1440111,1510820
855173,2,1533620,1608903
855173,3,0,0
855173,4,0,0
855174,1,1350447,1419576
855174,2,1442686,1517700
855174,3,0,0
855174,4,0,0
855175,1,1799916,1870549
855175,2,1893208,1968131
855175,3,0,0
855175,4,0,0
855176,1,1440789,1509888
855176,2,1533214,1608404
855176,3,0,0
855176,4,0,0
855177,1,1350099,1419153
855177,2,1443037,1515387
855177,3,0,0
855177,4,0,0
855178,1,1215152,1286007
855178,2,1309039,1383826
855178,3,0,0
855178,4,0,0
855179,1,1575203,1644323
855179,2,1666914,1741196
855179,3,0,0
855179,4,0,0
